subscription_id,student_id,created_date,subscription_period_start,cancelled_date,next_charge_date,updated_date,end_date,state,subscription_type
9114,276130,"2022-06-07 20:38:13","2022-06-07 20:38:13","2022-09-15 11:07:56","2023-06-07 20:38:13",NULL,"2023-06-07 20:38:13",2,2
9115,275463,"2022-06-08 00:00:24","2022-06-08 00:00:24",NULL,"2022-12-08 00:00:24",NULL,"2022-12-21 00:41:09",3,0
9116,277025,"2022-06-08 08:26:10","2022-06-08 08:26:10",NULL,"2023-02-08 00:00:00","2023-01-08 09:08:55",NULL,1,0
9117,276998,"2022-06-08 12:51:50","2022-06-08 12:51:50",NULL,"2023-06-08 12:51:50",NULL,NULL,1,2
9118,276990,"2022-06-08 14:52:34","2022-06-08 14:52:34",NULL,"2023-06-08 14:52:34",NULL,"2022-06-20 06:13:34",3,2
9119,277078,"2022-06-08 15:50:00","2022-06-08 15:50:00",NULL,"2023-06-08 15:50:00",NULL,NULL,1,2
9120,277095,"2022-06-08 18:02:41","2022-06-08 18:02:41",NULL,"2023-06-08 18:02:41",NULL,NULL,1,2
9121,277099,"2022-06-08 18:22:17","2022-06-08 18:22:17",NULL,"2023-06-08 18:22:17",NULL,NULL,1,2
9122,182962,"2022-06-08 19:45:32","2022-06-08 19:45:32",NULL,"2022-10-08 19:45:32",NULL,"2022-09-09 11:20:35",3,0
9123,30206,"2022-06-08 20:28:15","2022-06-08 20:28:15",NULL,"2023-06-08 20:28:15",NULL,NULL,1,2
9124,274948,"2022-06-08 21:10:14","2022-06-08 21:10:14",NULL,"2023-06-08 21:10:14",NULL,"2022-07-06 06:09:46",3,2
9125,277135,"2022-06-09 02:00:05","2022-06-09 02:00:05",NULL,"2023-06-09 02:00:05",NULL,"2022-07-04 06:13:47",3,2
9126,276104,"2022-06-09 02:18:16","2022-06-09 02:18:16",NULL,"2023-06-09 02:18:16",NULL,NULL,1,2
9127,277063,"2022-06-09 06:43:13","2022-06-09 06:43:13","2022-07-08 01:57:37","2022-07-09 06:43:13",NULL,"2022-07-09 07:00:53",3,0
9128,277182,"2022-06-09 11:52:46","2022-06-09 11:52:46",NULL,"2023-06-09 11:52:46",NULL,NULL,1,2
9129,277105,"2022-06-09 13:30:53","2022-06-09 13:30:53",NULL,"2023-06-09 13:30:53",NULL,NULL,1,2
9131,163914,"2022-06-10 02:08:14","2022-06-10 02:08:14",NULL,"2022-07-10 02:08:14",NULL,"2022-07-23 02:40:47",3,0
9132,277271,"2022-06-10 07:21:30","2022-06-10 07:21:30",NULL,"2023-06-10 07:21:30",NULL,NULL,1,2
9133,148133,"2022-06-10 08:47:53","2022-06-10 08:47:53",NULL,"2022-07-10 08:47:53",NULL,"2022-06-24 15:34:53",3,0
9134,277066,"2022-06-10 11:15:34","2022-06-10 11:15:34",NULL,"2023-06-10 11:15:34",NULL,NULL,1,2
9135,276938,"2022-06-10 13:49:47","2022-06-10 13:49:47",NULL,"2022-07-10 13:49:47",NULL,"2022-07-23 14:21:05",3,0
9136,277328,"2022-06-10 17:36:48","2022-06-10 17:36:48",NULL,"2023-06-10 17:36:48",NULL,NULL,1,2
9137,276598,"2022-06-11 02:21:19","2022-06-11 02:21:19",NULL,"2023-06-11 02:21:19",NULL,NULL,1,2
9138,277410,"2022-06-11 12:29:23","2022-06-11 12:29:23",NULL,"2023-01-11 12:29:23",NULL,NULL,1,0
9139,276781,"2022-06-12 00:02:19","2022-06-12 00:02:19",NULL,"2023-06-12 00:02:19",NULL,NULL,1,2
9140,277398,"2022-06-12 10:52:21","2022-06-12 10:52:21",NULL,"2023-06-12 10:52:21",NULL,NULL,1,2
9141,277499,"2022-06-12 11:07:41","2022-06-12 11:07:41",NULL,"2023-06-12 11:07:41",NULL,NULL,1,2
9142,276887,"2022-06-12 11:57:00","2022-06-12 11:57:00",NULL,"2023-06-12 11:57:00",NULL,NULL,1,2
9143,277521,"2022-06-12 15:15:15","2022-06-12 15:15:15","2022-07-13 02:59:53","2022-08-12 15:15:15",NULL,"2022-08-12 15:21:14",3,0
9144,277556,"2022-06-12 21:58:50","2022-06-12 21:58:50",NULL,"2023-06-12 21:58:50",NULL,NULL,1,2
9145,277562,"2022-06-12 23:22:31","2022-06-12 23:22:31","2022-10-22 18:53:48","2022-11-12 23:22:31",NULL,"2022-11-12 23:41:32",3,0
9146,277544,"2022-06-12 23:26:41","2022-06-12 23:26:41","2022-07-21 19:54:04","2023-06-12 23:26:41",NULL,"2023-06-12 23:26:41",2,2
9147,277285,"2022-06-13 12:48:33","2022-06-13 12:48:33",NULL,"2023-06-13 12:48:33",NULL,NULL,1,2
9148,182398,"2022-06-13 19:02:45","2022-06-13 19:02:45",NULL,"2023-02-13 19:02:45",NULL,NULL,1,0
9149,277670,"2022-06-13 19:26:39","2022-06-13 19:26:39",NULL,"2023-06-13 19:26:39",NULL,NULL,1,2
9150,277557,"2022-06-13 19:31:33","2022-06-13 19:31:33",NULL,"2022-07-13 19:31:33",NULL,"2022-07-26 20:00:40",3,0
9151,277084,"2022-06-13 22:27:36","2022-06-13 22:27:36",NULL,"2023-06-13 22:27:36",NULL,NULL,1,2
9152,273862,"2022-06-13 22:43:13","2022-06-13 22:43:13","2022-10-11 22:53:33","2022-10-13 22:43:13",NULL,"2022-10-13 23:00:46",3,0
9153,276542,"2022-06-13 23:06:44","2022-06-13 23:06:44","2022-07-16 06:37:36","2022-07-13 23:06:44",NULL,"2022-08-13 23:20:48",3,0
9154,277704,"2022-06-14 02:18:46","2022-06-14 02:18:46",NULL,"2023-06-14 02:18:46",NULL,NULL,1,2
9155,272887,"2022-06-14 09:03:52","2022-06-14 09:03:52",NULL,"2023-06-14 09:03:52",NULL,NULL,1,2
9156,277766,"2022-06-14 14:23:17","2022-06-14 14:23:17","2022-07-21 11:50:58","2023-06-14 14:23:17",NULL,"2023-06-14 14:23:17",2,2
9157,217976,"2022-06-14 15:18:04","2022-06-14 15:18:04",NULL,"2022-07-14 15:18:04",NULL,"2022-07-27 15:41:00",3,0
9158,277791,"2022-06-14 16:44:43","2022-06-14 16:44:43",NULL,"2023-06-14 16:44:43",NULL,"2022-07-12 06:14:12",3,2
9159,97530,"2022-06-14 17:49:52","2022-06-14 17:49:52","2022-10-30 06:45:56","2022-11-14 17:49:52",NULL,"2022-11-14 18:01:26",3,0
9160,277508,"2022-06-14 18:36:03","2022-06-14 18:36:03",NULL,"2023-06-14 18:36:03",NULL,NULL,1,2
9161,277803,"2022-06-14 21:34:25","2022-06-14 21:34:25","2022-07-23 19:10:24","2022-07-14 21:34:25",NULL,"2022-08-14 21:41:08",3,0
9162,277591,"2022-06-14 22:31:09","2022-06-14 22:31:09",NULL,"2023-06-14 22:31:09",NULL,NULL,1,2
9163,277715,"2022-06-15 00:56:27","2022-06-15 00:56:27","2022-07-28 18:53:41","2022-08-15 00:56:27",NULL,"2022-08-15 01:01:18",3,0
9164,270247,"2022-06-15 03:12:14","2022-06-15 03:12:14","2022-07-25 11:21:26","2022-08-15 03:12:14",NULL,"2022-08-15 03:21:02",3,0
9165,172782,"2022-06-15 09:12:24","2022-06-15 09:12:24","2022-06-22 12:50:55","2022-07-15 09:12:24",NULL,"2022-07-15 09:20:54",3,0
9166,151849,"2022-06-15 10:10:21","2022-06-15 10:10:21","2022-06-15 10:12:48","2022-07-15 10:10:21",NULL,"2022-07-15 10:20:48",3,0
9167,277880,"2022-06-15 10:35:59","2022-06-15 10:35:59","2022-08-07 17:20:31","2022-08-15 10:35:59",NULL,"2022-08-15 10:40:54",3,0
9168,277945,"2022-06-15 21:29:53","2022-06-15 21:29:53","2022-06-17 20:40:38","2022-07-15 21:29:53",NULL,"2022-06-20 06:08:30",3,0
9169,277953,"2022-06-15 23:08:01","2022-06-15 23:08:01","2022-10-28 13:22:34","2022-11-15 23:08:01",NULL,"2022-11-15 23:21:32",3,0
9170,275570,"2022-06-16 00:08:46","2022-06-16 00:08:46",NULL,"2023-02-16 00:08:46",NULL,NULL,1,0
9171,277964,"2022-06-16 01:43:12","2022-06-16 01:43:12",NULL,"2023-06-16 01:43:12",NULL,NULL,1,2
9172,223933,"2022-06-16 06:32:50","2022-06-16 06:32:50",NULL,"2023-06-16 06:32:50",NULL,NULL,1,2
9173,277866,"2022-06-16 06:45:05","2022-06-16 06:45:05",NULL,"2023-07-26 02:16:12","2022-07-26 02:16:16",NULL,1,2
9175,208108,"2022-06-16 07:40:38","2022-06-16 07:40:38",NULL,"2022-08-16 07:40:38",NULL,"2022-08-29 08:20:45",3,0
9176,277419,"2022-06-16 10:46:30","2022-06-16 10:46:30",NULL,"2023-06-16 10:46:30",NULL,NULL,1,2
9177,274552,"2022-06-16 13:58:41","2022-06-16 13:58:41",NULL,"2023-06-16 13:58:41",NULL,NULL,1,2
9178,182728,"2022-06-16 14:09:39","2022-06-16 14:09:39","2022-07-09 14:01:13","2022-07-16 14:09:39",NULL,"2022-07-16 14:20:54",3,0
9179,277728,"2022-06-16 15:43:42","2022-06-16 15:43:42",NULL,"2023-06-16 15:43:42",NULL,NULL,1,2
9180,277609,"2022-06-16 15:56:13","2022-06-16 15:56:13",NULL,"2023-06-16 15:56:13",NULL,NULL,1,2
9181,169966,"2022-06-16 21:00:18","2022-06-16 21:00:18","2023-01-11 10:22:52","2023-01-16 21:00:18",NULL,"2023-01-16 21:21:09",3,0
9182,277814,"2022-06-16 22:45:42","2022-06-16 22:45:42","2022-10-06 16:49:40","2022-10-16 22:45:42",NULL,"2022-10-16 23:01:00",3,0
9185,144397,"2022-06-17 16:14:52","2022-06-17 16:14:52","2022-07-12 14:14:10","2022-07-17 16:14:52",NULL,"2022-07-17 16:21:36",3,0
9186,152611,"2022-06-17 16:34:12","2022-06-17 16:34:12","2022-08-08 17:26:36","2022-08-17 16:34:12",NULL,"2022-08-17 16:40:52",3,0
9187,277845,"2022-06-17 17:22:36","2022-06-17 17:22:36",NULL,"2023-06-17 17:22:36",NULL,NULL,1,2
9188,278177,"2022-06-17 17:36:58","2022-06-17 17:36:58",NULL,"2023-06-17 17:36:58",NULL,NULL,1,2
9189,277524,"2022-06-17 17:48:25","2022-06-17 17:48:25",NULL,"2023-06-17 17:48:25",NULL,NULL,1,2
9190,25507,"2022-06-17 19:37:58","2022-06-17 19:37:58","2022-06-20 10:45:28","2023-06-17 19:37:58",NULL,"2023-06-17 19:37:58",2,2
9191,277821,"2022-06-17 21:30:31","2022-06-17 21:30:31","2022-07-20 02:06:23","2022-08-17 21:30:31",NULL,"2022-08-17 21:41:05",3,0
9192,277461,"2022-06-17 23:35:44","2022-06-17 23:35:44",NULL,"2023-06-17 23:35:44",NULL,NULL,1,2
9193,275173,"2022-06-18 01:49:35","2022-06-18 01:49:35","2022-07-19 01:03:14","2022-08-18 01:49:35",NULL,"2022-08-18 02:01:01",3,0
9194,278080,"2022-06-18 03:07:19","2022-06-18 03:07:19",NULL,"2023-06-18 03:07:19",NULL,NULL,1,2
9196,278143,"2022-06-18 05:08:39","2022-06-18 05:08:39","2022-07-18 05:27:08","2022-08-18 05:08:39",NULL,"2022-08-18 05:20:56",3,0
9197,277864,"2022-06-18 07:14:49","2022-06-18 07:14:49",NULL,"2023-07-19 03:19:45","2022-07-19 03:19:48",NULL,1,2
9198,272792,"2022-06-18 08:13:11","2022-06-18 08:13:11","2022-10-01 08:46:08","2022-08-18 08:13:11",NULL,"2022-10-03 13:42:21",3,0
9201,270988,"2022-06-18 20:35:53","2022-06-18 20:35:53","2022-08-18 23:31:01","2022-09-18 20:35:53",NULL,"2022-09-18 20:41:02",3,0
9202,278344,"2022-06-18 20:46:09","2022-06-18 20:46:09",NULL,"2023-06-18 20:46:09",NULL,NULL,1,2
9203,160610,"2022-06-19 12:04:50","2022-06-19 12:04:50","2022-09-19 20:38:24","2022-10-19 12:04:50",NULL,"2022-09-20 09:28:48",3,0
9204,278283,"2022-06-19 14:21:10","2022-06-19 14:21:10",NULL,"2023-06-19 14:21:10",NULL,NULL,1,2
9205,269534,"2022-06-19 22:12:51","2022-06-19 22:12:51",NULL,"2023-06-19 22:12:51",NULL,"2022-06-29 06:11:50",3,2
9206,171536,"2022-06-20 03:16:36","2022-06-20 03:16:36",NULL,"2023-06-20 03:16:36",NULL,NULL,1,2
9207,278280,"2022-06-20 07:16:37","2022-06-20 07:16:37",NULL,"2023-06-20 07:16:37",NULL,NULL,1,2
9208,272544,"2022-06-20 09:02:56","2022-06-20 09:02:56","2022-07-18 15:22:33","2022-07-20 09:02:56",NULL,"2022-08-19 09:20:52",3,0
9209,278326,"2022-06-20 09:19:00","2022-06-20 09:19:00","2022-07-21 11:24:18","2022-07-20 09:19:00",NULL,"2022-07-21 12:02:38",3,0
9210,277668,"2022-06-20 10:09:06","2022-06-20 10:09:06",NULL,"2023-06-20 10:09:06",NULL,NULL,1,2
9211,278633,"2022-06-20 12:53:21","2022-06-20 12:53:21",NULL,"2023-06-20 12:53:21",NULL,NULL,1,2
9212,278642,"2022-06-20 13:38:42","2022-06-20 13:38:42",NULL,"2023-06-20 13:38:42",NULL,NULL,1,2
9213,278509,"2022-06-20 13:59:22","2022-06-20 13:59:22","2022-10-20 14:08:15","2022-11-20 13:59:22",NULL,"2022-11-20 14:01:23",3,0
9214,278055,"2022-06-20 16:28:01","2022-06-20 16:28:01",NULL,"2023-02-20 16:28:01",NULL,NULL,1,0
9215,278695,"2022-06-20 19:47:43","2022-06-20 19:47:43",NULL,"2023-06-20 19:47:43",NULL,NULL,1,2
9216,278701,"2022-06-20 21:13:40","2022-06-20 21:13:40",NULL,"2023-06-20 21:13:40",NULL,NULL,1,2
9217,278723,"2022-06-21 02:28:33","2022-06-21 02:28:33",NULL,"2023-06-21 02:28:33",NULL,NULL,1,2
9218,277977,"2022-06-21 05:06:27","2022-06-21 05:06:27",NULL,"2023-06-21 05:06:27",NULL,NULL,1,2
9219,278734,"2022-06-21 05:42:37","2022-06-21 05:42:37",NULL,"2023-06-21 05:42:37",NULL,NULL,1,2
9220,278129,"2022-06-21 07:32:57","2022-06-21 07:32:57",NULL,"2023-06-21 07:32:57",NULL,NULL,1,2
9221,155640,"2022-06-21 10:16:05","2022-06-21 10:16:05",NULL,"2023-07-19 10:04:19","2022-07-19 10:04:23",NULL,1,2
9222,278582,"2022-06-21 14:21:48","2022-06-21 14:21:48",NULL,"2023-06-21 14:21:48",NULL,NULL,1,2
9223,278788,"2022-06-21 14:27:36","2022-06-21 14:27:36",NULL,"2023-02-21 14:27:36",NULL,NULL,1,0
9224,17859,"2022-06-21 16:17:55","2022-06-21 16:17:55",NULL,"2023-06-21 16:17:55",NULL,"2022-06-29 06:10:08",3,2
9225,278851,"2022-06-22 02:09:57","2022-06-22 02:09:57",NULL,"2023-06-22 02:09:57",NULL,NULL,1,2
9226,278758,"2022-06-22 02:16:39","2022-06-22 02:16:39",NULL,"2023-06-22 02:16:39",NULL,NULL,1,2
9227,278882,"2022-06-22 08:07:55","2022-06-22 08:07:55","2022-07-12 06:30:01","2023-06-22 08:07:55",NULL,"2023-06-22 08:07:55",2,2
9228,278586,"2022-06-22 08:53:56","2022-06-22 08:53:56",NULL,"2023-06-22 08:53:56",NULL,NULL,1,2
9229,278890,"2022-06-22 10:33:09","2022-06-22 10:33:09",NULL,"2023-07-21 09:08:24","2022-07-21 09:08:28",NULL,1,2
9230,278764,"2022-06-22 13:53:40","2022-06-22 13:53:40","2022-11-21 17:18:04","2023-06-22 13:53:40",NULL,"2023-06-22 13:53:40",2,2
9231,276788,"2022-06-22 15:55:48","2022-06-22 15:55:48",NULL,"2023-06-22 15:55:48",NULL,NULL,1,2
9232,268113,"2022-06-22 16:14:02","2022-06-22 16:14:02","2022-10-19 09:52:43","2022-10-22 16:14:02",NULL,"2022-10-22 16:21:06",3,0
9233,278915,"2022-06-22 16:32:13","2022-06-22 16:32:13","2022-07-24 12:11:34","2023-06-22 16:32:13",NULL,"2023-06-22 16:32:13",2,2
9234,278927,"2022-06-22 19:19:26","2022-06-22 19:19:26",NULL,"2023-06-22 19:19:26",NULL,NULL,1,2
9235,278940,"2022-06-23 00:27:52","2022-06-23 00:27:52","2022-06-29 17:13:19","2022-07-23 00:27:52",NULL,"2022-07-23 00:41:00",3,0
9237,1151,"2022-06-23 03:12:47","2022-06-23 03:12:47","2022-06-24 17:05:40","2022-07-23 03:12:47",NULL,"2022-07-23 03:20:45",3,0
9238,278115,"2022-06-23 06:50:22","2022-06-23 06:50:22",NULL,"2023-06-23 06:50:22",NULL,NULL,1,2
9239,278753,"2022-06-23 06:53:16","2022-06-23 06:53:16",NULL,"2023-06-23 06:53:16",NULL,NULL,1,2
9240,278881,"2022-06-23 07:53:48","2022-06-23 07:53:48",NULL,"2023-07-27 06:10:59","2022-07-27 06:11:02",NULL,1,2
9241,278995,"2022-06-23 12:10:40","2022-06-23 12:10:40","2022-06-23 12:33:41","2022-07-23 12:10:40",NULL,"2022-07-23 12:20:59",3,0
9242,278905,"2022-06-23 14:37:04","2022-06-23 14:37:04","2022-12-01 06:32:40","2023-06-23 14:37:04",NULL,"2023-06-23 14:37:04",2,2
9244,278459,"2022-06-23 20:04:08","2022-06-23 20:04:08",NULL,"2023-06-23 20:04:08",NULL,NULL,1,2
9245,278215,"2022-06-24 06:29:02","2022-06-24 06:29:02",NULL,"2023-06-24 06:29:02",NULL,NULL,1,2
9246,2134,"2022-06-24 16:05:22","2022-06-24 16:05:22",NULL,"2022-07-24 16:05:22",NULL,"2022-08-06 16:41:01",3,0
9248,279138,"2022-06-24 18:37:56","2022-06-24 18:37:56","2022-06-24 18:39:54","2022-07-24 18:37:56",NULL,"2022-07-24 18:41:08",3,0
9249,277012,"2022-06-25 05:59:11","2022-06-25 05:59:11","2022-10-23 10:23:55","2022-10-25 05:59:11",NULL,"2022-10-25 06:00:51",3,0
9250,247676,"2022-06-25 13:46:00","2022-06-25 13:46:00",NULL,"2022-07-25 13:46:00",NULL,"2022-08-07 14:21:08",3,0
9251,3541,"2022-06-25 22:58:57","2022-06-25 22:58:57",NULL,"2023-06-25 22:58:57",NULL,NULL,1,2
9252,1563,"2022-06-26 13:08:09","2022-06-26 13:08:09",NULL,"2023-06-26 13:08:09",NULL,NULL,1,2
9253,261393,"2022-06-26 13:15:08","2022-06-26 13:15:08",NULL,"2023-06-26 13:15:08",NULL,NULL,1,2
9254,6971,"2022-06-26 14:57:19","2022-06-26 14:57:19",NULL,"2023-06-26 14:57:19",NULL,NULL,1,2
9255,279330,"2022-06-26 15:32:11","2022-06-26 15:32:11",NULL,"2023-06-26 15:32:11",NULL,NULL,1,2
9256,271169,"2022-06-26 16:10:34","2022-06-26 16:10:34",NULL,"2023-06-26 16:10:34",NULL,NULL,1,2
9257,278531,"2022-06-26 17:11:34","2022-06-26 17:11:34",NULL,"2023-06-26 17:11:34",NULL,NULL,1,2
9258,33052,"2022-06-26 17:42:25","2022-06-26 17:42:25",NULL,"2023-06-26 17:42:25",NULL,NULL,1,2
9260,239554,"2022-06-26 20:51:48","2022-06-26 20:51:48",NULL,"2022-12-26 20:51:48",NULL,"2023-01-08 21:20:52",3,0
9261,279352,"2022-06-26 21:02:29","2022-06-26 21:02:29",NULL,"2023-06-26 21:02:29",NULL,NULL,1,2
9262,2084,"2022-06-26 22:38:04","2022-06-26 22:38:04",NULL,"2023-06-26 22:38:04",NULL,NULL,1,2
9263,279394,"2022-06-27 06:00:27","2022-06-27 06:00:27",NULL,"2023-06-27 06:00:27",NULL,NULL,1,2
9264,239932,"2022-06-27 07:13:27","2022-06-27 07:13:27",NULL,"2023-06-27 07:13:27",NULL,NULL,1,2
9265,1802,"2022-06-27 07:42:49","2022-06-27 07:42:49",NULL,"2023-06-27 07:42:49",NULL,NULL,1,2
9266,270179,"2022-06-27 08:21:55","2022-06-27 08:21:55",NULL,"2022-07-27 08:21:55",NULL,"2022-08-09 09:00:53",3,0
9267,278625,"2022-06-27 11:44:17","2022-06-27 11:44:17","2022-06-27 12:32:14","2023-06-27 11:44:17",NULL,"2023-06-27 11:44:17",2,2
9268,25308,"2022-06-27 12:36:05","2022-06-27 12:36:05",NULL,"2023-06-27 12:36:05",NULL,NULL,1,2
9269,274723,"2022-06-27 13:33:50","2022-06-27 13:33:50",NULL,"2022-08-27 13:33:50",NULL,"2022-07-27 15:00:02",3,0
9270,279132,"2022-06-27 14:14:34","2022-06-27 14:14:34",NULL,"2022-07-27 14:14:34",NULL,"2022-07-08 06:06:14",3,0
9271,157800,"2022-06-27 15:28:50","2022-06-27 15:28:50",NULL,"2023-06-27 15:28:50",NULL,NULL,1,2
9272,2146,"2022-06-27 15:44:58","2022-06-27 15:44:58",NULL,"2023-06-27 15:44:58",NULL,NULL,1,2
9273,278444,"2022-06-27 16:30:22","2022-06-27 16:30:22",NULL,"2023-06-27 16:30:22",NULL,NULL,1,2
9274,279470,"2022-06-27 16:34:32","2022-06-27 16:34:32","2022-09-27 03:38:31","2023-06-27 16:34:32",NULL,"2023-06-27 16:34:32",2,2
9275,278875,"2022-06-27 17:09:35","2022-06-27 17:09:35",NULL,"2023-06-27 17:09:35",NULL,NULL,1,2
9276,148886,"2022-06-27 17:11:13","2022-06-27 17:11:13",NULL,"2023-06-27 17:11:13",NULL,NULL,1,2
9277,279468,"2022-06-27 18:05:11","2022-06-27 18:05:11","2022-08-26 13:10:48","2022-08-27 18:05:11",NULL,"2022-08-27 18:21:14",3,0
9278,278716,"2022-06-27 18:20:09","2022-06-27 18:20:09","2022-08-04 18:21:01","2023-06-27 18:20:09",NULL,"2023-06-27 18:20:09",2,2
9279,6899,"2022-06-27 19:42:50","2022-06-27 19:42:50",NULL,"2023-06-27 19:42:50",NULL,NULL,1,2
9280,998,"2022-06-27 20:11:38","2022-06-27 20:11:38",NULL,"2023-06-27 20:11:38",NULL,NULL,1,2
9281,262569,"2022-06-27 20:36:05","2022-06-27 20:36:05",NULL,"2022-07-27 20:36:05",NULL,"2022-08-09 21:01:02",3,0
9282,266366,"2022-06-27 21:18:13","2022-06-27 21:18:13","2023-01-03 18:54:30","2023-01-27 21:18:13",NULL,"2023-01-27 21:18:13",2,0
9283,272213,"2022-06-28 00:30:13","2022-06-28 00:30:13",NULL,"2023-06-28 00:30:13",NULL,NULL,1,2
9284,279519,"2022-06-28 04:02:17","2022-06-28 04:02:17",NULL,"2023-06-28 04:02:17",NULL,NULL,1,2
9285,185019,"2022-06-28 07:33:09","2022-06-28 07:33:09",NULL,"2023-06-28 07:33:09",NULL,NULL,1,2
9286,156607,"2022-06-28 08:44:55","2022-06-28 08:44:55",NULL,"2023-06-28 08:44:55",NULL,NULL,1,2
9287,43142,"2022-06-28 09:55:41","2022-06-28 09:55:41",NULL,"2022-07-28 09:55:41",NULL,"2022-08-03 11:42:17",3,0
9288,279424,"2022-06-28 10:21:37","2022-06-28 10:21:37",NULL,"2023-06-28 10:21:37",NULL,NULL,1,2
9289,278906,"2022-06-28 14:41:28","2022-06-28 14:41:28",NULL,"2023-06-28 14:41:28",NULL,NULL,1,2
9291,279409,"2022-06-28 15:28:15","2022-06-28 15:28:15",NULL,"2023-06-28 15:28:15",NULL,NULL,1,2
9292,3824,"2022-06-28 16:46:21","2022-06-28 16:46:21",NULL,"2023-06-28 16:46:21",NULL,NULL,1,2
9293,19545,"2022-06-28 18:04:03","2022-06-28 18:04:03",NULL,"2023-06-28 18:04:03",NULL,NULL,1,2
9294,278822,"2022-06-28 18:49:54","2022-06-28 18:49:54",NULL,"2023-06-28 18:49:54",NULL,NULL,1,2
9295,8641,"2022-06-28 20:26:57","2022-06-28 20:26:57",NULL,"2023-06-28 20:26:57",NULL,NULL,1,2
9296,279264,"2022-06-28 23:52:13","2022-06-28 23:52:13","2022-08-20 19:49:09","2022-08-28 23:52:13",NULL,"2022-08-29 00:01:32",3,0
9297,279625,"2022-06-29 00:16:45","2022-06-29 00:16:45",NULL,"2023-06-29 00:16:45",NULL,NULL,1,2
9298,2723,"2022-06-29 01:02:02","2022-06-29 01:02:02",NULL,"2023-06-29 01:02:02",NULL,NULL,1,2
9300,3086,"2022-06-29 03:24:08","2022-06-29 03:24:08",NULL,"2023-06-29 03:24:08",NULL,NULL,1,2
9301,11249,"2022-06-29 05:18:42","2022-06-29 05:18:42",NULL,"2023-06-29 05:18:42",NULL,NULL,1,2
9302,277403,"2022-06-29 05:49:57","2022-06-29 05:49:57","2022-10-21 15:28:07","2022-10-29 05:49:57",NULL,"2022-10-29 06:00:41",3,0
9303,156841,"2022-06-29 08:58:54","2022-06-29 08:58:54",NULL,"2023-06-29 08:58:54",NULL,NULL,1,2
9304,171248,"2022-06-29 13:24:51","2022-06-29 13:24:51",NULL,"2023-06-29 13:24:51",NULL,NULL,1,2
9305,238800,"2022-06-29 14:22:25","2022-06-29 14:22:25",NULL,"2023-06-29 14:22:25",NULL,NULL,1,2
9306,12530,"2022-06-29 18:24:02","2022-06-29 18:24:02",NULL,"2023-06-29 18:24:02",NULL,NULL,1,2
9307,279722,"2022-06-29 19:15:34","2022-06-29 19:15:34",NULL,"2023-06-29 19:15:34",NULL,NULL,1,2
9308,7107,"2022-06-29 19:49:26","2022-06-29 19:49:26",NULL,"2023-06-29 19:49:26",NULL,NULL,1,2
9309,1002,"2022-06-29 20:25:17","2022-06-29 20:25:17",NULL,"2023-06-29 20:25:17",NULL,NULL,1,2
9310,279748,"2022-06-29 21:47:23","2022-06-29 21:47:23",NULL,"2023-06-29 21:47:23",NULL,NULL,1,2
9311,279766,"2022-06-30 04:56:21","2022-06-30 04:56:21","2022-08-10 11:10:53","2022-08-30 04:56:21",NULL,"2022-08-30 05:00:37",3,0
9312,279680,"2022-06-30 06:26:50","2022-06-30 06:26:50","2022-07-23 05:53:41","2022-07-30 06:26:50",NULL,"2022-07-30 06:40:43",3,0
9313,156661,"2022-06-30 06:43:20","2022-06-30 06:43:20",NULL,"2023-06-30 06:43:20",NULL,NULL,1,2
9314,4078,"2022-06-30 07:27:59","2022-06-30 07:27:59",NULL,"2023-06-30 07:27:59",NULL,NULL,1,2
9315,4056,"2022-06-30 07:48:55","2022-06-30 07:48:55",NULL,"2023-06-30 07:48:55",NULL,NULL,1,2
9316,11209,"2022-06-30 08:08:15","2022-06-30 08:08:15",NULL,"2023-06-30 08:08:15",NULL,NULL,1,2
9317,11808,"2022-06-30 09:50:12","2022-06-30 09:50:12",NULL,"2023-06-30 09:50:12",NULL,NULL,1,2
9318,17358,"2022-06-30 11:23:05","2022-06-30 11:23:05",NULL,"2023-06-30 11:23:05",NULL,NULL,1,2
9319,156608,"2022-06-30 12:46:38","2022-06-30 12:46:38",NULL,"2023-06-30 12:46:38",NULL,NULL,1,2
9320,143615,"2022-06-30 13:41:07","2022-06-30 13:41:07",NULL,"2023-06-30 13:41:07",NULL,NULL,1,2
9322,177850,"2022-06-30 18:29:26","2022-06-30 18:29:26","2022-07-22 03:05:42","2023-06-30 18:29:26",NULL,"2022-07-22 12:45:39",3,2
9323,149023,"2022-06-30 18:37:36","2022-06-30 18:37:36",NULL,"2023-06-30 18:37:36",NULL,NULL,1,2
9324,171887,"2022-06-30 19:45:15","2022-06-30 19:45:15",NULL,"2023-07-28 18:32:35","2022-07-28 18:32:38",NULL,1,2
9325,15708,"2022-06-30 20:05:09","2022-06-30 20:05:09",NULL,"2023-06-30 20:05:09",NULL,NULL,1,2
9326,279751,"2022-06-30 23:07:17","2022-06-30 23:07:17","2022-07-17 00:25:12","2022-07-30 23:07:17",NULL,"2022-07-30 23:20:42",3,0
9327,5652,"2022-07-01 01:29:03","2022-07-01 01:29:03",NULL,"2023-07-01 01:29:03",NULL,NULL,1,2
9328,278088,"2022-07-01 01:37:33","2022-07-01 01:37:33",NULL,"2022-08-01 01:37:33",NULL,"2022-08-14 02:00:36",3,0
